,value,err_upper,err_lower,units
PERIOD,37.468519017743155,0.00013166365275196767,-0.00012430156819220883,days
T0,1733.635318306186,0.0017599083907953172,-0.0021198197073317715,days
ROR,0.02035478329282337,0.0004823939994106907,-0.0003997956074307668,
IMPACT,0.3861908034046478,0.20562222945834513,-0.2506067940990167,
DUR14,0.3125376582366516,0.003418306625916967,-0.003115239349504584,days
ECC,0.1849188101067778,0.32335543661910515,-0.12279407716608781,
OMEGA,90.5807235830518,123.40708486245252,-124.8674785275223,deg
R_PL,2.918831396702216,0.08879930926760782,-0.0827295939829118,R_earth
